product	purchases	week
20571290	11	3
20571306	10	1
20571306	19	2
20571306	18	3
20571313	1	1
20571313	7	2
20571313	44	3
20571320	3	1
20571320	3	2
20571337	1	1
20571337	4	2
20571337	1	3
20571344	1	3
20571368	3	4
20571368	2	5
20571368	1	6
20571368	2	7
20571405	1	2
20571429	9	2
20571429	5	3
20571429	1	4
20571429	5	5
20571429	7	6
20571429	3	7
20571429	2	8
20571443	2	3
20571443	1	4
20571467	1	3
20571511	1	7
20571566	1	4
20571566	1	5
20571566	1	6
20571566	2	7
20571580	1	3
20571580	2	5
20571580	1	7
20571597	1	4
20571627	1	3
20571627	1	5
20571634	1	7
20571641	1	3
20571641	1	8
20571665	1	2
20571665	1	4
20571689	1	3
20571689	1	7
20571696	1	3
20571696	1	5
20571696	1	7
20571740	1	7
20571795	2	2
20571795	2	4
20571801	3	2
20571801	1	4
20571801	1	5
20571856	2	3
20571856	1	4
20571856	1	6
20571863	1	5
20571870	10	2
20571870	26	3
20571870	12	4
20571870	14	5
20571870	17	6
20571870	3	7
20571870	9	8
20571887	3	2
20571887	8	3
20571887	12	4
20571887	9	5
20571887	10	6
20571887	8	7
20571887	9	8
20571894	5	3
20571894	8	4
20571894	5	5
20571894	16	6
20571894	8	7
20571894	8	8
20571900	12	3
20571900	11	4
20571900	6	5
20571900	8	6
20571900	15	7
20571900	3	8
20571917	1	2
20571917	1	3
20571931	1	3
20571955	3	3
20571962	8	3
20571979	3	4
20571979	1	5
20571979	1	6
20571979	3	7
20571979	1	8
20571986	2	6
20571986	1	7
20571993	4	6
20571993	6	7
20571993	3	8
20572006	1	5
20572013	15	5
20572013	4	6
20572020	16	6
20572037	5	5
20572037	39	6
20572037	25	7
20572037	25	8
20572044	1	7
20572044	1	8
20572129	1	7
20572129	1	8
20572204	1	6
20572204	1	8
20572211	1	6
20572211	1	8
20572303	1	7
45032295	1	3
45032295	1	5
45032295	1	7
45032295	1	50
45032608	1	47
45038501	1	6
45038501	1	7
45038501	2	48
45040726	1	46
45050435	1	47
45050459	1	47
45050459	1	52
45056819	2	47
45056819	1	48
45064104	1	6
45064111	1	5
45064128	1	5
45064128	1	6
47100312	10	0
47100312	24	1
47100312	30	2
47100312	26	3
47100312	19	4
47100312	18	5
47100312	21	6
47100312	28	7
47100312	11	8
47100312	20	44
47100312	38	45
47100312	40	46
47100312	40	47
47100312	43	48
47100312	17	49
47100312	31	50
47100312	17	51
47100312	13	52
47100312	5	53
47104259	2	1
47104259	1	2
47104259	2	3
47104259	1	4
47104259	3	5
47104259	3	6
47104259	1	44
47104259	4	45
47104259	3	47
47104259	4	48
47104259	6	49
47104259	2	50
47104259	1	51
47104747	1	0
47104747	2	1
47104747	1	2
47104747	2	3
47104747	4	46
47104747	2	47
47104747	2	48
47104747	2	49
47104747	1	53
47104754	3	2
47104754	1	5
47104754	2	6
47104754	1	7
47104754	5	45
47104754	1	47
47104754	2	48
47104754	2	49
47104754	4	50
47104754	1	52
47104754	2	53
47106123	4	0
47106123	2	1
47106123	6	2
47106123	1	44
47106123	5	45
47106123	2	52
47106123	1	53
47106710	20	0
47106710	26	1
47106710	68	2
47106710	59	3
47106710	42	4
47106710	52	5
47106710	57	6
47106710	50	7
47106710	47	8
47106710	28	44
47106710	50	45
47106710	43	46
47106710	49	47
47106710	63	48
47106710	45	49
47106710	49	50
47106710	8	51
47106710	34	52
47106710	12	53
47106956	2	6
47106956	1	44
47106956	4	46
47106956	3	47
47106956	2	48
47106956	2	49
47106956	2	51
47107021	3	1
47107021	1	2
47107021	1	3
47107021	1	4
47107021	3	6
47107021	1	53
47107151	5	0
47107151	5	1
47107151	2	2
47107151	4	3
47107151	2	4
47107151	2	5
47107151	1	6
47107151	2	7
47107151	5	45
47107151	2	46
47107151	4	47
47107151	1	48
47107151	1	49
47107151	1	51
47107151	4	52
47107168	1	8
47107168	1	44
47107168	1	45
47107168	1	46
47107168	2	47
47107168	1	48
47107168	1	49
47107168	1	50
47108608	2	44
47108608	1	46
47108738	2	2
47108738	1	44
47108738	3	45
47108738	1	46
47108738	2	47
47108738	2	48
47108738	2	49
47108738	3	50
47108738	1	52
47108745	1	44
47108745	3	45
47108745	5	46
47108745	1	47
49108347	1	1
49108347	5	2
49108347	3	3
49108347	1	4
49108347	3	5
49108347	2	7
49108347	4	8
49108347	1	44
49108347	1	45
49108347	2	46
49108347	1	49
49108354	1	1
49108354	1	44
49108354	1	45
49108354	1	46
49108354	1	48
49108354	1	50
49108361	2	0
49108361	2	1
49108361	6	2
49108361	1	44
49108361	1	45
49108361	1	46
49108361	2	47
49108361	1	48
49432237	1	0
49432237	2	2
49432237	1	3
49432237	1	4
49432237	1	5
49432237	2	6
49432237	2	7
49432237	2	8
49432237	2	45
49432237	1	46
49432237	2	48
49432237	2	49
49432237	1	50
49432237	1	51
49573220	1	3
49573220	1	6
49573220	1	8
49584035	1	1
49584035	1	5
49584035	3	6
49584035	2	44
49584035	2	45
49584035	2	47
49584035	1	51
49584035	1	52
49584080	2	0
49584080	1	2
49584080	1	7
49584080	1	44
49584080	3	45
49755589	11	1
49755589	9	2
49755589	14	3
49755589	7	4
49755589	10	5
49755589	7	6
49755589	1	44
49888119	1	1
49888119	2	2
49888119	2	3
49888119	2	5
49888119	1	6
49888119	1	7
49888119	1	44
49888119	1	48
49888119	2	49
49888119	1	50
49888119	1	51
49888126	2	3
49888126	1	5
49888126	1	7
49888126	1	45
49888126	3	49
50019724	1	1
50019724	2	4
50019724	1	44
50019724	3	45
50019724	1	52
50019731	1	2
50019731	1	4
50019731	2	5
50019731	1	6
50019731	1	7
50019731	1	8
50019731	1	44
50019731	5	45
50019731	2	46
50019731	1	47
50019731	1	48
50019731	1	49
50019731	2	50
50019731	1	51
50019731	1	52
50458011	1	5
50458011	2	6
50458011	1	7
50458011	1	44
50458011	1	46
50458059	2	1
50458059	1	5
50458059	1	49
50458059	1	51
50481507	1	0
50481507	1	50
50481729	1	3
50481729	1	5
50481729	2	50
50481729	1	51
50481729	1	52
50819423	1	2
50819423	2	3
50819423	2	4
50819423	1	5
50819423	1	6
50819423	2	7
50819423	2	8
50819423	2	45
50819423	1	46
50819423	2	49
50819423	2	50
50819423	1	51
50853991	4	0
50853991	1	1
50853991	4	2
50853991	2	3
50853991	1	4
50853991	3	5
50853991	4	6
50853991	7	7
50853991	2	8
50853991	2	45
50853991	1	46
50853991	3	47
50853991	4	48
50853991	1	49
50853991	2	50
50853991	2	52
50853991	1	53
64045276	1	1
64045276	2	2
64045276	1	6
64045276	1	7
64045276	1	50
80050278	7	0
80050278	2	1
80050278	14	2
80050278	14	3
80050278	8	4
80050278	19	5
80050278	27	6
80050278	5	7
80050278	1	8
80050278	4	44
80050278	6	46
80050278	16	47
80050278	12	48
80050278	20	49
80050278	7	50
80050278	6	51
80050278	9	52
80050278	2	53
80053873	6	0
80053873	3	1
80053873	9	2
80053873	8	3
80053873	1	4
80053873	2	5
80053873	1	6
80053873	3	7
80053873	3	8
80053873	3	45
80053873	2	46
80053873	1	47
80053873	3	48
80053873	3	49
80053873	1	51
80135616	3	0
80135616	1	2
80135616	9	3
80135616	3	4
80135616	4	5
80135616	10	6
80135616	3	7
80135616	4	8
80135616	4	44
80135616	7	45
80135616	4	46
80135616	2	47
80135616	2	48
80135616	4	49
80135616	3	50
80135616	4	51
80135616	3	52
80135616	2	53
80135906	5	0
80135906	15	1
80135906	16	2
80135906	25	3
80135906	13	4
80135906	18	5
80135906	31	6
80135906	7	7
80135906	6	8
80135906	19	45
80135906	9	46
80135906	15	47
80135906	11	48
80135906	12	49
80135906	18	50
80135906	10	51
80135906	8	52
80135906	7	53
80177616	2	1
80177616	17	2
80177616	14	3
80177616	15	4
80177616	11	5
80177616	12	6
80177616	4	7
80177616	5	44
80177616	10	45
80177616	3	46
80177616	12	50
80177616	9	51
80177616	1	52
87108019	2	0
87108019	5	1
87108019	16	2
87108019	8	3
87108019	2	4
87108019	2	5
87108019	3	6
87108019	2	7
87108019	5	8
87108019	3	44
87108019	9	45
87108019	8	46
87108019	11	47
87108019	5	48
87108019	5	49
87108019	8	50
87108019	1	51
87108019	1	52
87108019	1	53
87108026	2	0
87108026	8	1
87108026	22	2
87108026	13	3
87108026	4	4
87108026	11	5
87108026	7	6
87108026	5	7
87108026	11	8
87108026	5	44
87108026	9	45
87108026	12	46
87108026	17	47
87108026	14	48
87108026	12	49
87108026	8	50
87108026	4	51
87108026	6	52
87108026	3	53
88442044	3	3
88442044	1	6
88442044	1	44
88442044	2	46
88442044	1	47
88442044	2	50
88442044	1	51
88442044	1	53
93362979	2	0
93362979	8	1
93362979	10	2
93362979	4	3
93362979	2	4
93362979	8	5
93362979	9	6
93362979	3	7
93362979	5	8
93362979	7	44
93362979	4	45
93362979	7	46
93362979	7	47
93362979	7	48
93362979	5	49
93362979	4	50
93362979	2	51
93362979	3	52
93362979	2	53
93362986	2	0
93362986	8	1
93362986	9	2
93362986	5	3
93362986	3	4
93362986	3	5
93362986	9	6
93362986	5	7
93362986	4	8
93362986	7	44
93362986	5	45
93362986	8	46
93362986	7	47
93362986	5	48
93362986	3	49
93362986	7	50
93362986	1	51
93362986	2	52
93362986	3	53
93362993	1	0
93362993	8	1
93362993	8	2
93362993	4	3
93362993	3	4
93362993	9	5
93362993	9	6
93362993	7	7
93362993	2	8
93362993	6	44
93362993	10	45
93362993	9	46
93362993	2	47
93362993	3	48
93362993	6	49
93362993	7	50
93362993	3	52
93362993	4	53
93370868	3	0
93370868	4	1
93370868	9	2
93370868	7	3
93370868	2	4
93370868	6	5
93370868	9	6
93370868	5	7
93370868	3	8
93370868	6	44
93370868	6	45
93370868	4	46
93370868	10	47
93370868	5	48
93370868	5	49
93370868	4	50
93370868	2	51
93370868	4	52
93432634	4	0
93432634	7	1
93432634	8	2
93432634	5	3
93432634	3	4
93432634	6	5
93432634	5	6
93432634	5	7
93432634	5	8
93432634	5	44
93432634	4	45
93432634	6	46
93432634	6	47
93432634	5	48
93432634	7	49
93432634	8	50
93432634	2	51
93432634	2	52
93432634	1	53
93432641	4	0
93432641	7	1
93432641	4	2
93432641	9	3
93432641	4	4
93432641	5	5
93432641	8	6
93432641	3	7
93432641	2	8
93432641	5	44
93432641	8	45
93432641	9	46
93432641	8	47
93432641	3	48
93432641	2	49
93432641	6	50
93432641	3	52
93432641	3	53
93447690	2	0
93447690	7	1
93447690	4	2
93447690	6	3
93447690	3	4
93447690	6	5
93447690	5	6
93447690	4	7
93447690	3	8
93447690	5	44
93447690	1	45
93447690	7	46
93447690	4	47
93447690	3	48
93447690	5	49
93447690	4	50
93447690	1	51
93447690	3	52
93447706	1	0
93447706	4	1
93447706	5	2
93447706	5	3
93447706	1	4
93447706	5	5
93447706	8	6
93447706	3	7
93447706	3	8
93447706	7	44
93447706	4	45
93447706	6	46
93447706	6	47
93447706	4	48
93447706	2	49
93447706	6	50
93447706	3	52
93447706	1	53
93457545	1	0
93457545	5	1
93457545	5	2
93457545	7	3
93457545	3	4
93457545	6	5
93457545	6	6
93457545	5	7
93457545	3	8
93457545	5	44
93457545	2	45
93457545	4	46
93457545	4	47
93457545	5	48
93457545	4	49
93457545	5	50
93457545	2	51
93457545	4	52
93457545	1	53
93457552	2	0
93457552	8	1
93457552	8	2
93457552	5	3
93457552	1	4
93457552	3	5
93457552	6	6
93457552	1	7
93457552	2	8
93457552	5	44
93457552	2	45
93457552	6	46
93457552	1	47
93457552	5	48
93457552	3	49
93457552	2	50
93457552	3	52
2884011363	1	0
8635012177	4	0
8635012177	10	1
8635012177	12	2
8635012177	12	3
8635012177	7	4
8635012177	9	5
8635012177	5	6
8635012177	10	7
8635012177	7	8
8635012177	4	44
8635012177	7	45
8635012177	9	46
8635012177	5	47
8635012177	4	48
8635012177	7	49
8635012177	10	50
8635012177	2	51
8635012177	2	52
8635099680	8	2
8635099680	3	3
8635099680	2	5
8635099680	1	44
8635099680	1	45
8635099680	4	46
8635099680	3	47
8635099680	3	49
8635099680	1	50
8635099680	1	51
8635099680	1	52
8635099680	1	53
10742201412	1	1
10742201412	5	2
10742201412	1	3
10742201412	4	4
10742201412	2	5
10742201412	1	8
10742201412	2	45
10742201412	1	46
10742201412	1	48
10742201412	5	49
10742201412	1	52
10742201412	1	53
10742201610	5	1
10742201610	5	2
10742201610	2	44
10742201610	1	45
10742201610	3	46
10742201610	3	47
10742201610	2	48
10742201610	2	49
10742201610	2	50
10742201610	1	51
10742201610	2	52
10742201719	1	0
10742201719	1	1
10742201719	1	2
10742201719	2	3
10742201719	2	4
10742201719	1	7
10742201719	1	8
10742201719	1	44
10742201719	2	45
10742201719	1	50
10742201719	2	51
10742201719	1	52
10742201719	1	53
10742201818	1	0
10742201818	5	2
10742201818	2	3
10742201818	1	4
10742201818	1	5
10742201818	2	7
10742201818	1	44
10742201818	1	46
10742201818	2	47
10742201818	3	49
10742201818	1	50
10742201818	1	52
10742202112	1	4
10742202112	1	5
10742202112	1	52
10742202211	2	1
10742202211	4	2
10742202211	1	3
10742202211	2	4
10742202211	1	5
10742202211	2	6
10742202211	1	44
10742202211	2	45
10742202211	1	46
10742202211	4	47
10742202211	1	48
10742202211	5	50
10742202211	1	51
10742202211	1	52
10742206615	2	0
10742206615	1	2
10742206615	2	3
10742206615	2	5
10742206615	1	6
10742206615	2	7
10742206615	1	8
10742206615	2	44
10742206615	2	45
10742206615	1	46
10742206615	6	47
10742206615	2	48
10742206615	4	49
10742206615	2	50
10742206615	1	52
11111371644	1	1
11111371644	1	44
11111371644	1	46
11111371644	1	47
11111371644	1	49
11111371644	2	50
11111371644	1	51
11111400191	2	5
11111400191	1	6
11111400191	1	8
11111400191	2	45
11111400191	3	46
11111400191	2	47
11111400191	3	48
11111400191	1	49
11111400191	4	50
11111893498	1	4
11111893498	1	51
11113470321	2	4
11113470321	5	5
11113470321	2	6
11113470321	1	7
11113470321	4	45
11113470321	2	46
11113470321	1	47
11113470321	1	48
11113470321	2	49
11113470321	2	50
11113470321	1	51
11797210039	1	4
11797210046	1	6
11797210046	1	53
11944906150	2	2
11944906150	1	3
11944906150	1	52
12058602518	2	2
12058602518	3	3
12058602518	3	6
12587603178	4	1
12587603178	2	2
12587603178	2	3
12587603178	2	4
12587603178	3	5
12587603178	2	6
12587603178	3	7
12587603178	1	44
12587603178	4	45
12587603178	2	46
12587603178	2	47
12587603178	2	48
12587603178	1	49
12587603178	3	50
12587603178	1	51
12587603178	1	53
12587609736	1	1
12587609736	3	2
12587609736	1	5
12587609736	1	46
12587609736	1	47
12587609774	1	1
12587609774	4	2
12587609774	2	4
12587609774	1	6
12587609774	2	7
12587609774	1	45
12587609774	1	46
12587609774	1	48
12587609774	1	51
12587609774	1	52
13110403791	3	0
13110403791	4	1
13110403791	2	2
13110403791	2	3
13110403791	1	4
13110403791	4	5
13110403791	4	6
13110403791	1	7
13110403791	1	8
13110403791	2	45
13110403791	1	46
13110403791	1	50
13110403791	1	51
13110403791	2	53
15000012120	1	1
15000012120	1	3
15000012120	1	4
15000012120	2	5
15000012120	1	6
15000012120	2	7
15000012120	1	52
15000012137	1	1
15000012137	1	2
15000012137	3	3
15000012137	1	5
15000012137	2	6
15000012137	1	8
15000012137	2	44
15000012137	1	45
15000012137	3	46
15000012137	1	47
15000012137	2	48
15000012137	4	49
15000012137	1	50
15000012137	1	52
15000014001	2	2
15000014001	1	4
15000014001	3	5
15000014001	1	6
15000014001	2	7
15000014001	2	8
15000014001	1	44
15000014001	1	45
15000014001	1	46
15000014001	1	48
15000014001	1	52
15000014018	1	1
15000014018	2	3
15000014018	1	4
15000014018	4	5
15000014018	1	6
15000014018	2	7
15000014018	1	44
15000014018	2	46
15000014018	2	47
15000014018	1	48
15000014018	3	49
15000014018	2	50
15000014018	1	52
15000014018	1	53
15000014063	1	2
15000014063	2	4
15000014063	2	5
15000014063	1	7
15000014063	1	8
15000014063	1	44
15000014063	1	47
15000014063	2	49
15000014063	1	50
15000014063	1	52
15000014063	1	53
15000021009	1	1
15000021009	1	6
15000021009	1	49
15000021153	2	2
15000021153	3	3
15000021153	3	5
15000021153	3	7
15000021153	1	8
15000021153	3	47
15000021153	4	49
15000021153	1	50
15000021153	1	52
15000021153	1	53
15000021214	1	0
15000021214	1	1
15000021214	2	3
15000021214	2	4
15000021214	3	5
15000021214	2	6
15000021214	2	8
15000021214	3	45
15000021214	2	47
15000021214	4	48
15000021214	2	49
15000021214	1	53
15000021221	1	5
15000021221	2	6
15000021221	2	7
15000021221	1	44
15000021221	1	45
15000021221	1	46
15000021221	1	47
15000021221	4	49
15000021221	1	51
15000021221	2	53
15000021245	1	1
15000021245	1	3
15000021245	1	6
15000021245	1	7
15000021245	1	45
15000021245	1	47
15000021245	1	49
15000021245	1	51
15000021245	1	53
15000021276	1	0
15000021276	3	2
15000021276	1	3
15000021276	2	4
15000021276	2	5
15000021276	5	6
15000021276	3	7
15000021276	5	44
15000021276	5	45
15000021276	7	46
15000021276	2	47
15000021276	6	48
15000021276	6	49
15000021276	9	50
15000021276	1	51
15000021276	7	52
15000021283	1	1
15000021283	2	6
15000021283	1	46
15000021283	1	48
15000021283	1	50
15000021283	1	52
15000026028	2	1
15000026028	2	46
15000026028	1	47
15000026028	1	50
15000026028	1	53
15000026042	1	47
15000026042	1	48
15000026042	1	49
15000026042	1	51
15000026080	1	2
15000026080	1	5
15000026080	1	8
15000026080	2	46
15000026080	1	48
15000026097	1	1
15000026097	1	8
15000026097	1	44
15000026097	1	47
15000026097	1	49
15000026097	1	50
15000026318	1	0
15000026318	1	2
15000026318	1	6
15000026318	1	45
15000026318	2	46
15000026318	1	47
15000026318	1	51
15000027063	1	2
15000027063	1	5
15000027063	2	45
15000027063	1	46
15000027063	2	51
15000027063	1	52
15000049164	3	1
15000049164	2	3
15000049164	3	4
15000049164	1	5
15000049164	2	6
15000049164	3	7
15000049164	2	45
15000049164	3	46
15000049164	1	47
15000049164	2	49
15000049164	1	50
15000049188	2	1
15000049188	4	2
15000049188	3	3
15000049188	1	5
15000049188	1	6
15000049188	2	7
15000049188	1	8
15000049188	1	46
15000049188	3	48
15000049188	3	49
15000049188	1	50
15000049188	1	52
15000049317	1	0
15000049317	1	2
15000049317	2	3
15000049317	1	7
15000049317	2	8
15000049317	2	45
15000049317	1	46
15000049317	1	47
15000049317	1	48
15000049317	4	49
15000049317	2	50
15000049317	2	52
15000760571	1	0
15000760571	1	1
15000760571	2	2
15000760571	2	5
15000760571	1	6
15000760571	3	45
15000760571	1	47
15000760571	2	48
15000760571	2	49
15000760854	1	8
15000760854	1	45
15000760946	2	1
15000760946	1	47
15000760946	1	48
15000761400	1	7
15000761400	1	45
15000761400	2	46
15000761493	1	0
15000761493	1	1
15000761493	1	3
15000761493	2	7
15000761493	1	45
15000761493	2	46
15000761493	2	47
15000761493	1	48
15000761493	1	49
15000761509	2	3
15000761509	1	7
15000761509	1	53
15000761561	1	0
15000761561	1	1
15000761561	1	2
15000761561	1	3
15000761561	3	4
15000761561	3	5
15000761561	1	6
15000761561	1	7
15000761561	1	8
15000761561	1	45
15000761561	2	47
15000761561	1	48
15000761561	1	49
15000761561	1	53
15000761578	1	2
15000761578	2	4
15000761578	1	5
15000761578	2	7
15000761578	1	8
15000761578	1	45
15000761578	1	51
15000761639	1	46
15000761639	1	47
15000761707	1	1
15000761714	1	45
15000761714	1	49
15000761844	2	1
15000761844	1	3
15000761844	1	4
15000761844	1	45
15000761844	2	50
15000761844	2	51
15000762322	1	3
15000762322	2	5
15000762322	1	8
15000762322	1	45
15000762322	2	48
15000762322	1	49
15000765002	1	7
15000765002	1	49
15700052013	3	1
15700052013	6	2
15700052013	4	3
15700052013	3	4
15700052013	5	5
15700052013	3	6
15700052013	5	7
15700052013	3	8
15700052013	3	44
15700052013	3	45
15700052013	3	46
15700052013	4	47
15700052013	3	48
15700052013	4	49
15700052013	6	50
15700072776	3	0
15700072776	6	1
15700072776	10	2
15700072776	2	3
15700072776	8	4
15700072776	9	5
15700072776	6	6
15700072776	4	7
15700072776	2	8
15700072776	2	44
15700072776	3	45
15700072776	4	46
15700072776	5	47
15700072776	4	48
15700072776	3	49
15700072776	9	50
15700072776	2	51
15700072776	2	52
15700072776	1	53
15700072790	2	44
15700072790	3	45
15700072790	4	46
15700072790	2	47
15700072790	6	48
15700072790	3	49
15700072790	4	50
15700072790	1	51
15700072790	3	52
16229006273	2	44
16229006273	5	45
16229006273	2	46
16229006273	1	47
16229006273	3	48
16229006273	4	49
16229006273	4	50
16229006273	1	51
16229006273	1	52
16379130118	1	0
16379130118	1	5
16379130118	1	7
16379130118	1	44
16379130118	1	45
16379130118	1	47
16379130118	2	48
16379130125	1	0
16379130125	1	1
16379130125	1	5
16379130125	1	7
16379130125	1	44
16379130125	2	45
16379130125	1	53
16379130194	2	3
16379130194	1	8
16379130194	1	45
16379130194	1	50
16379130194	1	51
17000005119	1	3
17000005119	2	6
17000005119	2	45
17000005119	1	49
17000005119	1	50
17500036576	1	6
17500036576	1	7
17500036576	1	46
17600021076	2	0
17600021076	3	2
17600021076	5	3
17600021076	1	4
17600021076	2	5
17600021076	3	6
17600021076	1	8
17600021076	1	48
17600021076	1	49
17600021076	1	51
17600021076	3	52
19200020480	6	1
19200020480	20	2
19200020480	7	3
19200020480	19	4
19200020480	19	5
19200020480	11	6
19200020480	4	8
19200020480	13	44
19200020480	10	45
19200020480	4	46
19200020480	5	47
19200020480	8	48
19200020480	15	49
19200020480	5	50
19200020480	3	51
19200020480	1	52
19200021210	1	0
19200021210	10	1
19200021210	12	2
19200021210	9	3
19200021210	8	4
19200021210	25	5
19200021210	10	6
19200021210	4	7
19200021210	3	8
19200021210	11	44
19200021210	7	45
19200021210	6	46
19200021210	6	47
19200021210	5	48
19200021210	13	49
19200021210	12	50
19200021210	3	51
19200021210	1	52
19281504268	1	0
19281504268	2	1
19281504268	1	2
19281504268	2	7
19281504268	1	52
20000102818	23	44
20000102818	51	45
20000102818	27	46
20000102818	17	47
20000102818	25	48
20000102818	16	49
20000102818	20	50
20000102818	1	51
20000102825	9	44
20000102825	27	45
20000102825	20	46
20000102825	1	47
20000105093	1	0
20000105093	3	44
20000105093	3	45
20000105093	1	46
20000105093	2	48
20000105093	1	49
20000105093	4	50
20000105093	2	51
20000105093	1	52
20000105093	1	53
20000110370	1	45
20000110370	1	49
20000110370	1	50
20000112794	6	44
20000112794	8	45
20000112794	4	46
20000112794	3	47
20000112794	2	48
20000112794	7	49
20000112794	7	50
20000112794	2	51
20000112794	1	52
20000112824	1	45
20000112824	3	46
20000112824	2	47
20000112824	2	48
20000112824	1	49
20000112824	1	50
20000112824	2	51
20000112824	1	52
20000112824	1	53
20626043700	1	5
20626043700	1	6
20800902472	4	0
20800902472	6	1
20800902472	7	2
20800902472	2	3
20800902472	2	4
20800902472	1	5
20800902472	1	6
20800902472	1	7
20800902472	1	50
20800902472	1	52
20800902472	2	53
21000767472	2	0
21000767472	5	1
21000767472	5	2
21000767472	3	3
21000767472	1	4
21000767472	6	5
21000767472	3	6
21000767472	3	7
21000767472	5	8
21000767472	5	52
21000767472	1	53
22000119599	3	1
22000119599	5	2
22000119599	2	3
22000119599	3	4
22000119599	6	5
22000119599	4	6
22000119599	2	7
22000119599	3	8
22000119599	1	45
22000119599	3	46
22000119599	3	47
22000119599	3	48
22000119599	2	49
22000119599	6	50
22000119599	2	51
22000119599	1	52
22000119599	1	53
22000119605	2	1
22000119605	3	2
22000119605	8	3
22000119605	2	4
22000119605	4	5
22000119605	7	6
22000119605	4	7
22000119605	4	8
22000119605	2	44
22000119605	3	45
22000119605	1	46
22000119605	3	47
22000119605	3	48
22000119605	3	49
22000119605	1	50
22000119605	2	51
22000119605	1	52
22000119605	1	53
22000119919	1	1
22000119919	3	3
22000119919	2	4
22000119919	4	5
22000119919	1	45
22000119919	1	46
22000119919	1	47
22000119919	1	48
22000119919	1	49
22000119919	1	50
22000119964	2	0
22000119964	4	1
22000119964	4	2
22000119964	3	3
22000119964	6	4
